Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,3000.0 um
Duration,30 sec
Resolution,0.333 um/sample
Force,3.00 mg
Measurement Range,6.5 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 2970.3 um Width: 2472.1 um
M. Cursor,Pos: 55.9 um Width: 2506.9 um

Scan Data
Lateral um,Raw Angstrom,
2374.0,946.3,,
2374.3,944.8,,
2374.7,940.2,,
2375.0,937.7,,
2375.3,932.7,,
2375.7,937.9,,
2376.0,939.4,,
2376.3,939.8,,
2376.7,937.4,,
2377.0,937.8,,
2377.3,937.5,,
2377.7,942.1,,
2378.0,949.4,,
2378.3,949.7,,
2378.7,945.1,,
2379.0,939.0,,
2379.3,934.0,,
2379.7,930.6,,
2380.0,931.2,,
2380.3,924.3,,
2380.7,917.5,,
2381.0,910.5,,
2381.3,903.4,,
2381.7,900.0,,
2382.0,895.6,,
2382.3,890.9,,
2382.7,884.3,,
2383.0,874.6,,
2383.3,866.7,,
2383.7,864.6,,
2384.0,858.3,,
2384.3,855.1,,
2384.7,849.3,,
2385.0,838.4,,
2385.3,827.6,,
2385.7,822.0,,
2386.0,819.9,,
2386.3,813.8,,
2386.7,808.5,,
2387.0,799.1,,
2387.3,786.4,,
2387.7,778.5,,
2388.0,776.9,,
2388.3,771.9,,
2388.7,764.1,,
2389.0,751.9,,
2389.3,739.1,,
2389.7,731.7,,
2390.0,730.0,,
2390.3,728.3,,
2390.7,721.4,,
2391.0,712.9,,
2391.3,702.1,,
2391.7,694.9,,
2392.0,695.3,,
2392.3,696.0,,
2392.7,690.1,,
2393.0,682.1,,
2393.3,675.4,,
2393.7,667.8,,
2394.0,662.4,,
2394.3,659.4,,
2394.7,654.6,,
2395.0,644.6,,
2395.3,636.4,,
2395.7,629.5,,
2396.0,626.2,,
2396.3,623.6,,
2396.7,620.0,,
2397.0,615.3,,
2397.3,604.9,,
2397.7,599.0,,
2398.0,594.4,,
2398.3,591.9,,
2398.7,584.2,,
2399.0,575.8,,
2399.3,560.7,,
2399.7,546.9,,
2400.0,540.9,,
2400.3,533.4,,
2400.7,527.1,,
2401.0,521.5,,
2401.3,512.6,,
2401.7,499.8,,
2402.0,491.6,,
2402.3,483.6,,
2402.7,475.1,,
2403.0,467.5,,
2403.3,458.4,,
2403.7,442.6,,
2404.0,430.2,,
2404.3,427.3,,
2404.7,422.2,,
2405.0,417.5,,
2405.3,411.8,,
2405.7,399.0,,
2406.0,387.5,,
2406.3,381.0,,
2406.7,373.1,,
2407.0,368.6,,
2407.3,360.0,,
2407.7,349.7,,
2408.0,337.7,,
2408.3,331.2,,
2408.7,324.9,,
2409.0,316.0,,
2409.3,306.4,,
2409.7,295.3,,
2410.0,285.1,,
2410.3,274.7,,
2410.7,269.8,,
2411.0,265.2,,
2411.3,258.3,,
2411.7,246.3,,
2412.0,236.5,,
2412.3,227.4,,
2412.7,218.7,,
2413.0,212.9,,
2413.3,207.0,,
2413.7,193.7,,
2414.0,181.1,,
2414.3,172.7,,
2414.7,165.2,,
2415.0,160.4,,
2415.3,155.5,,
2415.7,144.4,,
2416.0,132.1,,
2416.3,123.1,,
2416.7,115.2,,
2417.0,108.4,,
2417.3,105.8,,
2417.7,98.0,,
2418.0,88.0,,
2418.3,85.4,,
2418.7,80.3,,
2419.0,76.2,,
2419.3,73.1,,
2419.7,67.0,,
2420.0,54.2,,
2420.3,45.1,,
2420.7,36.5,,
2421.0,29.5,,
2421.3,24.9,,
2421.7,20.6,,
2422.0,12.0,,
2422.3,3.3,,
2422.7,-6.2,,
2423.0,-9.5,,
2423.3,-13.6,,
2423.7,-20.3,,
2424.0,-29.5,,
2424.3,-37.6,,
2424.7,-45.1,,
2425.0,-50.7,,
2425.3,-51.9,,
2425.7,-56.6,,
2426.0,-63.3,,
2426.3,-71.6,,
2426.7,-80.1,,
2427.0,-88.8,,
2427.3,-89.2,,
2427.7,-94.4,,
2428.0,-98.9,,
2428.3,-101.0,,
2428.7,-108.3,,
2429.0,-113.9,,
2429.3,-114.6,,
2429.7,-117.4,,
2430.0,-126.4,,
2430.3,-130.6,,
2430.7,-138.3,,
2431.0,-145.8,,
2431.3,-150.0,,
2431.7,-151.8,,
2432.0,-156.9,,
2432.3,-163.9,,
2432.7,-169.8,,
2433.0,-178.1,,
2433.3,-187.2,,
2433.7,-192.9,,
2434.0,-198.9,,
2434.3,-207.2,,
2434.7,-213.2,,
2435.0,-220.4,,
2435.3,-226.6,,
2435.7,-233.9,,
2436.0,-238.7,,
2436.3,-245.5,,
2436.7,-252.8,,
2437.0,-259.4,,
2437.3,-268.7,,
2437.7,-275.6,,
2438.0,-281.8,,
2438.3,-286.0,,
2438.7,-296.1,,
2439.0,-304.9,,
2439.3,-312.9,,
2439.7,-319.3,,
2440.0,-330.7,,
2440.3,-336.5,,
2440.7,-345.0,,
2441.0,-355.6,,
2441.3,-365.5,,
2441.7,-370.5,,
2442.0,-376.0,,
2442.3,-380.9,,
2442.7,-385.1,,
2443.0,-393.5,,
2443.3,-403.9,,
2443.7,-408.5,,
2444.0,-416.7,,
2444.3,-422.6,,
2444.7,-429.3,,
2445.0,-435.5,,
2445.3,-446.4,,
2445.7,-453.6,,
2446.0,-459.7,,
2446.3,-469.6,,
2446.7,-480.0,,
2447.0,-493.3,,
2447.3,-508.8,,
2447.7,-519.0,,
2448.0,-524.3,,
2448.3,-533.6,,
2448.7,-541.5,,
2449.0,-551.1,,
2449.3,-561.1,,
2449.7,-571.2,,
2450.0,-576.9,,
2450.3,-580.7,,
2450.7,-585.9,,
2451.0,-595.8,,
2451.3,-605.4,,
2451.7,-614.0,,
2452.0,-620.5,,
2452.3,-626.7,,
2452.7,-631.0,,
2453.0,-639.4,,
2453.3,-649.1,,
2453.7,-659.9,,
2454.0,-667.9,,
2454.3,-669.6,,
2454.7,-670.8,,
2455.0,-674.3,,
2455.3,-683.6,,
2455.7,-690.4,,
2456.0,-696.3,,
2456.3,-699.5,,
2456.7,-700.8,,
2457.0,-704.2,,
2457.3,-716.6,,
2457.7,-724.1,,
2458.0,-730.3,,
2458.3,-735.8,,
2458.7,-737.2,,
2459.0,-736.1,,
2459.3,-745.8,,
2459.7,-756.0,,
2460.0,-759.7,,
2460.3,-762.8,,
2460.7,-764.2,,
2461.0,-763.8,,
2461.3,-769.3,,
2461.7,-777.0,,
2462.0,-781.0,,
2462.3,-782.4,,
2462.7,-783.3,,
2463.0,-784.6,,
2463.3,-788.9,,
2463.7,-796.0,,
2464.0,-802.5,,
2464.3,-804.8,,
2464.7,-804.3,,
2465.0,-804.7,,
2465.3,-807.5,,
2465.7,-810.2,,
2466.0,-815.4,,
2466.3,-819.6,,
2466.7,-817.3,,
2467.0,-816.9,,
2467.3,-821.6,,
2467.7,-826.8,,
2468.0,-832.3,,
2468.3,-837.4,,
2468.7,-837.6,,
2469.0,-837.1,,
2469.3,-841.1,,
2469.7,-847.3,,
2470.0,-852.7,,
2470.3,-856.9,,
2470.7,-852.9,,
2471.0,-849.4,,
2471.3,-849.6,,
2471.7,-854.2,,
2472.0,-858.0,,
2472.3,-860.4,,
2472.7,-859.1,,
2473.0,-853.0,,
2473.3,-851.3,,
2473.7,-857.5,,
2474.0,-861.6,,
2474.3,-862.6,,
2474.7,-860.3,,
2475.0,-856.5,,
2475.3,-852.4,,
2475.7,-857.3,,
2476.0,-865.1,,
2476.3,-869.0,,
2476.7,-867.8,,
2477.0,-865.4,,
2477.3,-864.8,,
2477.7,-867.1,,
2478.0,-872.4,,
2478.3,-876.2,,
2478.7,-876.4,,
2479.0,-873.1,,
2479.3,-872.6,,
2479.7,-875.0,,
2480.0,-880.3,,
2480.3,-885.3,,
2480.7,-887.1,,
2481.0,-883.6,,
2481.3,-877.8,,
2481.7,-874.5,,
2482.0,-873.9,,
2482.3,-875.8,,
2482.7,-878.1,,
2483.0,-875.2,,
2483.3,-874.6,,
2483.7,-877.8,,
2484.0,-882.2,,
2484.3,-884.4,,
2484.7,-886.8,,
2485.0,-883.5,,
2485.3,-876.2,,
2485.7,-877.8,,
2486.0,-879.5,,
2486.3,-878.9,,
2486.7,-879.2,,
2487.0,-876.0,,
2487.3,-871.4,,
2487.7,-872.1,,
2488.0,-875.9,,
2488.3,-877.3,,
2488.7,-877.5,,
2489.0,-872.8,,
2489.3,-865.8,,
2489.7,-863.6,,
2490.0,-866.4,,
2490.3,-867.7,,
2490.7,-867.4,,
2491.0,-863.6,,
2491.3,-857.3,,
2491.7,-853.7,,
2492.0,-854.3,,
2492.3,-855.4,,
2492.7,-855.9,,
2493.0,-853.0,,
2493.3,-849.8,,
2493.7,-845.8,,
2494.0,-847.5,,
2494.3,-850.3,,
2494.7,-855.9,,
2495.0,-854.4,,
2495.3,-850.2,,
2495.7,-846.7,,
2496.0,-842.2,,
2496.3,-842.3,,
2496.7,-847.3,,
2497.0,-847.9,,
2497.3,-842.4,,
2497.7,-841.2,,
2498.0,-839.8,,
2498.3,-836.9,,
2498.7,-840.5,,
2499.0,-842.2,,
2499.3,-838.0,,
2499.7,-833.6,,
2500.0,-833.7,,
2500.3,-829.6,,
2500.7,-829.9,,
2501.0,-831.6,,
2501.3,-830.3,,
2501.7,-827.0,,
2502.0,-827.8,,
2502.3,-825.8,,
2502.7,-824.9,,
2503.0,-827.6,,
2503.3,-827.8,,
2503.7,-827.6,,
2504.0,-828.3,,
2504.3,-830.1,,
2504.7,-830.2,,
2505.0,-831.6,,
2505.3,-830.6,,
2505.7,-830.3,,
2506.0,-828.7,,
2506.3,-827.8,,
2506.7,-827.8,,
2507.0,-830.0,,
2507.3,-832.2,,
2507.7,-833.4,,
2508.0,-835.7,,
2508.3,-835.8,,
2508.7,-837.7,,
2509.0,-836.4,,
2509.3,-837.1,,
2509.7,-839.2,,
2510.0,-837.8,,
2510.3,-834.3,,
2510.7,-834.4,,
2511.0,-836.6,,
2511.3,-836.1,,
2511.7,-837.8,,
2512.0,-840.6,,
2512.3,-840.0,,
2512.7,-841.0,,
2513.0,-843.3,,
2513.3,-843.8,,
2513.7,-845.1,,
2514.0,-847.8,,
2514.3,-848.5,,
2514.7,-848.3,,
2515.0,-848.3,,
2515.3,-848.2,,
2515.7,-848.3,,
2516.0,-849.1,,
2516.3,-851.5,,
2516.7,-852.7,,
2517.0,-852.7,,
2517.3,-860.5,,
2517.7,-867.7,,
2518.0,-872.3,,
2518.3,-875.3,,
2518.7,-876.8,,
2519.0,-876.4,,
2519.3,-881.5,,
2519.7,-884.9,,
2520.0,-884.7,,
2520.3,-883.5,,
2520.7,-883.1,,
2521.0,-886.9,,
2521.3,-889.5,,
2521.7,-896.0,,
2522.0,-900.3,,
2522.3,-900.9,,
2522.7,-899.4,,
2523.0,-901.3,,
2523.3,-903.6,,
2523.7,-907.5,,
2524.0,-912.5,,
2524.3,-917.4,,
2524.7,-919.1,,
2525.0,-920.0,,
2525.3,-924.6,,
2525.7,-927.6,,
2526.0,-933.9,,
2526.3,-938.8,,
2526.7,-936.7,,
2527.0,-934.2,,
2527.3,-934.5,,
2527.7,-936.8,,
2528.0,-941.7,,
2528.3,-950.7,,
2528.7,-952.7,,
2529.0,-953.3,,
2529.3,-956.0,,
2529.7,-960.2,,
2530.0,-965.4,,
2530.3,-971.0,,
2530.7,-974.8,,
2531.0,-976.1,,
2531.3,-978.0,,
2531.7,-980.9,,
2532.0,-986.3,,
2532.3,-993.2,,
2532.7,-995.6,,
2533.0,-996.0,,
2533.3,-994.6,,
2533.7,-995.4,,
2534.0,-1001.8,,
2534.3,-1008.4,,
2534.7,-1013.1,,
2535.0,-1012.5,,
2535.3,-1013.8,,
2535.7,-1018.7,,
2536.0,-1026.4,,
2536.3,-1031.1,,
2536.7,-1032.4,,
2537.0,-1030.3,,
2537.3,-1031.1,,
2537.7,-1031.0,,
2538.0,-1038.0,,
2538.3,-1044.9,,
2538.7,-1044.1,,
2539.0,-1042.2,,
2539.3,-1044.5,,
2539.7,-1045.7,,
2540.0,-1050.3,,
2540.3,-1057.6,,
2540.7,-1063.7,,
2541.0,-1062.5,,
2541.3,-1064.6,,
2541.7,-1069.0,,
2542.0,-1073.8,,
2542.3,-1085.4,,
2542.7,-1087.7,,
2543.0,-1084.1,,
2543.3,-1080.1,,
2543.7,-1081.7,,
2544.0,-1085.8,,
2544.3,-1095.1,,
2544.7,-1103.7,,
2545.0,-1106.2,,
2545.3,-1105.7,,
2545.7,-1108.7,,
2546.0,-1113.1,,
2546.3,-1117.6,,
2546.7,-1122.6,,
2547.0,-1121.6,,
2547.3,-1117.9,,
2547.7,-1113.7,,
2548.0,-1120.0,,
2548.3,-1127.8,,
2548.7,-1133.2,,
2549.0,-1136.5,,
2549.3,-1135.3,,
2549.7,-1130.0,,
2550.0,-1131.7,,
2550.3,-1138.3,,
2550.7,-1145.5,,
2551.0,-1145.2,,
2551.3,-1142.6,,
2551.7,-1140.5,,
2552.0,-1141.9,,
2552.3,-1148.6,,
2552.7,-1154.5,,
2553.0,-1153.8,,
2553.3,-1149.0,,
2553.7,-1145.8,,
2554.0,-1144.9,,
2554.3,-1150.5,,
2554.7,-1159.5,,
2555.0,-1159.8,,
2555.3,-1160.0,,
2555.7,-1156.0,,
2556.0,-1158.2,,
2556.3,-1160.1,,
2556.7,-1169.2,,
2557.0,-1172.3,,
2557.3,-1167.5,,
2557.7,-1160.8,,
2558.0,-1158.9,,
2558.3,-1157.2,,
2558.7,-1158.9,,
2559.0,-1159.1,,
2559.3,-1148.4,,
2559.7,-1136.4,,
2560.0,-1126.6,,
2560.3,-1123.3,,
2560.7,-1123.0,,
2561.0,-1121.9,,
2561.3,-1112.3,,
2561.7,-1100.4,,
2562.0,-1093.6,,
2562.3,-1090.1,,
2562.7,-1090.2,,
2563.0,-1087.1,,
2563.3,-1079.3,,
2563.7,-1066.8,,
2564.0,-1056.7,,
2564.3,-1056.0,,
2564.7,-1059.0,,
2565.0,-1060.1,,
2565.3,-1053.9,,
2565.7,-1045.0,,
2566.0,-1033.2,,
2566.3,-1025.9,,
2566.7,-1027.6,,
2567.0,-1026.3,,
2567.3,-1016.0,,
2567.7,-1004.9,,
2568.0,-993.5,,
2568.3,-984.7,,
2568.7,-984.7,,
2569.0,-986.9,,
2569.3,-975.6,,
2569.7,-961.9,,
2570.0,-945.5,,
2570.3,-930.1,,
2570.7,-923.4,,
2571.0,-919.9,,
2571.3,-910.8,,
2571.7,-897.0,,
2572.0,-883.8,,
2572.3,-868.9,,
2572.7,-864.8,,
2573.0,-862.6,,
2573.3,-859.8,,
2573.7,-849.2,,
2574.0,-839.4,,
2574.3,-829.2,,
2574.7,-825.0,,
2575.0,-826.1,,
2575.3,-825.4,,
2575.7,-817.8,,
2576.0,-804.0,,
2576.3,-792.9,,
2576.7,-790.9,,
2577.0,-789.0,,
2577.3,-786.1,,
2577.7,-782.2,,
2578.0,-771.3,,
2578.3,-761.8,,
2578.7,-759.5,,
2579.0,-760.2,,
2579.3,-756.9,,
2579.7,-750.4,,
2580.0,-739.4,,
2580.3,-727.2,,
2580.7,-722.5,,
2581.0,-719.7,,
2581.3,-714.2,,
2581.7,-708.4,,
2582.0,-701.0,,
2582.3,-691.7,,
2582.7,-687.2,,
2583.0,-686.7,,
2583.3,-684.4,,
2583.7,-676.4,,
2584.0,-667.5,,
2584.3,-654.5,,
2584.7,-645.0,,
2585.0,-644.9,,
2585.3,-642.4,,
2585.7,-635.7,,
2586.0,-624.2,,
2586.3,-614.3,,
2586.7,-605.2,,
2587.0,-604.5,,
2587.3,-603.4,,
2587.7,-596.7,,
2588.0,-587.0,,
2588.3,-573.3,,
2588.7,-561.2,,
2589.0,-552.8,,
2589.3,-548.3,,
2589.7,-540.5,,
2590.0,-525.0,,
2590.3,-508.3,,
2590.7,-495.7,,
2591.0,-487.5,,
2591.3,-482.1,,
2591.7,-475.4,,
2592.0,-463.0,,
2592.3,-447.2,,
2592.7,-432.1,,
2593.0,-425.0,,
2593.3,-416.7,,
2593.7,-406.3,,
2594.0,-397.0,,
2594.3,-380.0,,
2594.7,-364.9,,
2595.0,-357.8,,
2595.3,-350.8,,
2595.7,-340.7,,
2596.0,-332.3,,
2596.3,-321.4,,
2596.7,-304.7,,
2597.0,-294.0,,
2597.3,-287.0,,
2597.7,-275.8,,
2598.0,-267.9,,
2598.3,-257.3,,
2598.7,-245.7,,
2599.0,-237.3,,
2599.3,-233.4,,
2599.7,-225.7,,
2600.0,-217.1,,
2600.3,-210.4,,
2600.7,-203.3,,
2601.0,-195.6,,
2601.3,-192.9,,
2601.7,-188.5,,
2602.0,-182.3,,
2602.3,-174.9,,
2602.7,-171.2,,
2603.0,-167.3,,
2603.3,-167.5,,
2603.7,-165.1,,
2604.0,-159.7,,
2604.3,-154.6,,
2604.7,-151.2,,
2605.0,-152.7,,
2605.3,-155.7,,
2605.7,-157.6,,
2606.0,-154.8,,
2606.3,-153.0,,
2606.7,-149.5,,
2607.0,-150.7,,
2607.3,-154.4,,
2607.7,-155.3,,
2608.0,-155.7,,
2608.3,-156.3,,
2608.7,-154.8,,
2609.0,-158.6,,
2609.3,-167.3,,
2609.7,-169.4,,
2610.0,-173.3,,
2610.3,-178.4,,
2610.7,-176.1,,
2611.0,-175.0,,
2611.3,-183.9,,
2611.7,-191.1,,
2612.0,-196.4,,
2612.3,-201.2,,
2612.7,-203.8,,
2613.0,-205.3,,
2613.3,-214.7,,
2613.7,-223.5,,
2614.0,-229.4,,
2614.3,-233.8,,
2614.7,-239.4,,
2615.0,-244.6,,
2615.3,-254.7,,
2615.7,-263.2,,
2616.0,-269.4,,
2616.3,-273.1,,
2616.7,-277.4,,
2617.0,-283.6,,
2617.3,-290.3,,
2617.7,-295.4,,
2618.0,-301.2,,
2618.3,-306.5,,
2618.7,-308.7,,
2619.0,-317.1,,
2619.3,-326.9,,
2619.7,-335.6,,
2620.0,-341.2,,
2620.3,-346.6,,
2620.7,-346.3,,
2621.0,-349.6,,
2621.3,-355.6,,
2621.7,-360.5,,
2622.0,-360.3,,
2622.3,-365.6,,
2622.7,-367.4,,
2623.0,-368.6,,
2623.3,-371.0,,
2623.7,-374.3,,
2624.0,-374.0,,
2624.3,-373.1,,
2624.7,-374.5,,
2625.0,-376.3,,
2625.3,-378.4,,
2625.7,-380.9,,
2626.0,-382.0,,
2626.3,-380.0,,
2626.7,-380.2,,
2627.0,-379.0,,
2627.3,-377.7,,
2627.7,-383.3,,
2628.0,-384.8,,
2628.3,-382.6,,
2628.7,-380.7,,
2629.0,-380.5,,
2629.3,-382.0,,
2629.7,-383.5,,
2630.0,-386.3,,
2630.3,-384.0,,
2630.7,-382.1,,
2631.0,-378.1,,
2631.3,-377.4,,
2631.7,-379.7,,
2632.0,-383.4,,
2632.3,-383.8,,
2632.7,-384.5,,
2633.0,-382.0,,
2633.3,-384.5,,
2633.7,-384.6,,
2634.0,-385.5,,
2634.3,-383.4,,
2634.7,-383.0,,
2635.0,-378.4,,
2635.3,-379.3,,
2635.7,-379.4,,
2636.0,-379.0,,
2636.3,-378.6,,
2636.7,-374.9,,
2637.0,-368.5,,
2637.3,-363.0,,
2637.7,-362.9,,
2638.0,-354.8,,
2638.3,-348.3,,
2638.7,-346.3,,
2639.0,-345.2,,
2639.3,-340.3,,
2639.7,-340.1,,
2640.0,-336.5,,
2640.3,-327.8,,
2640.7,-322.7,,
2641.0,-318.2,,
2641.3,-313.5,,
2641.7,-308.1,,
2642.0,-300.3,,
2642.3,-288.1,,
2642.7,-275.9,,
2643.0,-268.2,,
2643.3,-260.9,,
2643.7,-253.1,,
2644.0,-244.2,,
2644.3,-235.2,,
2644.7,-222.2,,
2645.0,-211.9,,
2645.3,-205.9,,
2645.7,-201.5,,
2646.0,-196.8,,
2646.3,-189.1,,
2646.7,-178.5,,
2647.0,-169.5,,
2647.3,-162.8,,
2647.7,-160.4,,
2648.0,-155.0,,
2648.3,-147.6,,
2648.7,-140.7,,
2649.0,-133.6,,
2649.3,-126.2,,
2649.7,-125.7,,
2650.0,-125.0,,
2650.3,-115.4,,
2650.7,-106.0,,
2651.0,-97.0,,
2651.3,-89.3,,
2651.7,-88.1,,
2652.0,-87.6,,
2652.3,-81.8,,
2652.7,-74.7,,
2653.0,-68.1,,
2653.3,-59.6,,
2653.7,-59.4,,
2654.0,-58.7,,
2654.3,-54.7,,
2654.7,-49.1,,
2655.0,-44.1,,
2655.3,-38.5,,
2655.7,-34.7,,
2656.0,-35.2,,
2656.3,-33.6,,
2656.7,-27.9,,
2657.0,-20.3,,
2657.3,-12.5,,
2657.7,-6.8,,
2658.0,-3.4,,
2658.3,-0.5,,
2658.7,4.1,,
2659.0,9.9,,
2659.3,13.2,,
2659.7,14.9,,
2660.0,12.3,,
2660.3,13.3,,
2660.7,17.2,,
2661.0,24.2,,
2661.3,31.5,,
2661.7,32.8,,
2662.0,32.8,,
2662.3,34.7,,
2662.7,34.6,,
2663.0,36.8,,
2663.3,40.4,,
2663.7,38.6,,
2664.0,37.1,,
2664.3,40.8,,
2664.7,43.6,,
2665.0,47.2,,
2665.3,51.7,,
2665.7,54.4,,
2666.0,50.9,,
2666.3,50.6,,
2666.7,54.1,,
2667.0,56.9,,
2667.3,59.8,,
2667.7,61.9,,
2668.0,59.6,,
2668.3,55.9,,
2668.7,58.0,,
2669.0,62.8,,
2669.3,65.0,,
2669.7,67.4,,
2670.0,63.5,,
2670.3,59.5,,
2670.7,57.7,,
2671.0,61.1,,
2671.3,62.4,,
2671.7,63.7,,
2672.0,61.7,,
2672.3,56.1,,
2672.7,49.5,,
2673.0,47.6,,
2673.3,46.3,,
2673.7,45.9,,
2674.0,40.9,,
2674.3,36.3,,
2674.7,32.2,,
2675.0,28.2,,
2675.3,27.2,,
2675.7,26.9,,
2676.0,20.9,,
2676.3,15.6,,
2676.7,12.0,,
2677.0,10.1,,
2677.3,9.8,,
2677.7,7.1,,
2678.0,2.8,,
2678.3,1.1,,
2678.7,0.9,,
2679.0,-1.6,,
2679.3,-7.1,,
2679.7,-10.4,,
2680.0,-16.0,,
2680.3,-20.8,,
2680.7,-20.3,,
2681.0,-20.5,,
2681.3,-23.3,,
2681.7,-26.4,,
2682.0,-28.7,,
2682.3,-35.5,,
2682.7,-37.2,,
2683.0,-36.8,,
2683.3,-42.1,,
2683.7,-46.0,,
2684.0,-51.2,,
2684.3,-56.7,,
2684.7,-59.7,,
2685.0,-61.2,,
2685.3,-62.7,,
2685.7,-66.8,,
2686.0,-73.5,,
2686.3,-78.9,,
2686.7,-82.7,,
2687.0,-84.7,,
2687.3,-88.0,,
2687.7,-91.7,,
2688.0,-101.3,,
2688.3,-107.3,,
2688.7,-114.9,,
2689.0,-119.4,,
2689.3,-124.7,,
2689.7,-126.1,,
2690.0,-135.0,,
2690.3,-144.9,,
2690.7,-150.7,,
2691.0,-155.8,,
2691.3,-159.5,,
2691.7,-160.3,,
2692.0,-163.8,,
2692.3,-174.3,,
2692.7,-182.8,,
2693.0,-189.1,,
2693.3,-194.9,,
2693.7,-198.0,,
2694.0,-204.2,,
2694.3,-217.2,,
2694.7,-230.5,,
2695.0,-237.1,,
2695.3,-246.2,,
2695.7,-252.7,,
2696.0,-262.1,,
2696.3,-275.0,,
2696.7,-288.8,,
2697.0,-297.5,,
2697.3,-305.6,,
2697.7,-313.8,,
2698.0,-322.4,,
2698.3,-333.8,,
2698.7,-345.8,,
2699.0,-353.0,,
2699.3,-359.7,,
2699.7,-369.7,,
2700.0,-377.6,,
2700.3,-388.5,,
2700.7,-395.5,,
2701.0,-405.8,,
2701.3,-410.4,,
2701.7,-414.6,,
2702.0,-422.9,,
2702.3,-432.4,,
2702.7,-440.9,,
2703.0,-450.9,,
2703.3,-461.2,,
2703.7,-469.9,,
2704.0,-482.1,,
2704.3,-495.0,,
2704.7,-507.8,,
2705.0,-514.3,,
2705.3,-523.4,,
2705.7,-530.5,,
2706.0,-539.9,,
2706.3,-551.1,,
2706.7,-566.8,,
2707.0,-578.0,,
2707.3,-589.1,,
2707.7,-601.6,,
2708.0,-612.0,,
2708.3,-623.7,,
2708.7,-640.1,,
2709.0,-653.3,,
2709.3,-661.1,,
2709.7,-671.5,,
2710.0,-679.4,,
2710.3,-689.9,,
2710.7,-704.5,,
2711.0,-719.5,,
2711.3,-729.3,,
2711.7,-736.9,,
2712.0,-745.8,,
2712.3,-756.0,,
2712.7,-771.5,,
2713.0,-785.8,,
2713.3,-798.5,,
2713.7,-807.1,,
2714.0,-816.7,,
2714.3,-823.4,,
2714.7,-835.9,,
2715.0,-848.0,,
2715.3,-856.5,,
2715.7,-863.4,,
2716.0,-870.8,,
2716.3,-878.3,,
2716.7,-886.3,,
2717.0,-894.7,,
2717.3,-900.6,,
2717.7,-907.8,,
2718.0,-907.7,,
2718.3,-912.9,,
2718.7,-919.5,,
2719.0,-925.5,,
2719.3,-929.6,,
2719.7,-936.9,,
2720.0,-937.4,,
2720.3,-938.2,,
2720.7,-945.1,,
2721.0,-950.1,,
2721.3,-951.1,,
2721.7,-954.3,,
2722.0,-956.1,,
2722.3,-950.3,,
2722.7,-950.5,,
2723.0,-952.1,,
2723.3,-950.9,,
2723.7,-950.0,,
2724.0,-950.2,,
2724.3,-945.6,,
2724.7,-942.9,,
2725.0,-940.7,,
2725.3,-938.5,,
2725.7,-936.3,,
2726.0,-935.7,,
2726.3,-933.6,,
2726.7,-931.6,,
2727.0,-930.0,,
2727.3,-930.1,,
2727.7,-927.7,,
2728.0,-924.3,,
2728.3,-921.0,,
2728.7,-917.5,,
2729.0,-912.8,,
2729.3,-910.8,,
2729.7,-910.9,,
2730.0,-909.6,,
2730.3,-909.0,,
2730.7,-910.7,,
2731.0,-912.8,,
2731.3,-914.8,,
2731.7,-916.9,,
2732.0,-917.8,,
2732.3,-914.3,,
2732.7,-914.6,,
2733.0,-919.0,,
2733.3,-920.4,,
2733.7,-924.6,,
2734.0,-926.1,,
2734.3,-924.3,,
2734.7,-922.6,,
2735.0,-925.8,,
2735.3,-927.5,,
2735.7,-929.8,,
2736.0,-929.6,,
2736.3,-926.0,,
2736.7,-921.5,,
2737.0,-922.2,,
2737.3,-922.6,,
2737.7,-922.8,,
2738.0,-923.7,,
2738.3,-919.4,,
2738.7,-909.8,,
2739.0,-903.0,,
2739.3,-897.5,,
2739.7,-892.2,,
2740.0,-887.3,,
2740.3,-879.6,,
2740.7,-868.5,,
2741.0,-857.5,,
2741.3,-844.9,,
2741.7,-830.6,,
2742.0,-818.2,,
2742.3,-804.4,,
2742.7,-788.1,,
2743.0,-770.3,,
2743.3,-752.1,,
2743.7,-736.0,,
2744.0,-720.8,,
2744.3,-705.8,,
2744.7,-689.0,,
2745.0,-669.2,,
2745.3,-651.0,,
2745.7,-635.7,,
2746.0,-621.1,,
2746.3,-604.5,,
2746.7,-587.0,,
2747.0,-570.0,,
2747.3,-552.7,,
2747.7,-536.4,,
2748.0,-524.2,,
2748.3,-508.0,,
2748.7,-488.1,,
2749.0,-468.5,,
2749.3,-452.1,,
2749.7,-432.5,,
2750.0,-416.1,,
2750.3,-399.2,,
2750.7,-381.4,,
2751.0,-365.3,,
2751.3,-352.9,,
2751.7,-338.5,,
2752.0,-323.2,,
2752.3,-309.6,,
2752.7,-291.5,,
2753.0,-277.8,,
2753.3,-267.4,,
2753.7,-260.3,,
2754.0,-248.2,,
2754.3,-240.8,,
2754.7,-226.5,,
2755.0,-213.6,,
2755.3,-199.9,,
2755.7,-193.5,,
2756.0,-185.7,,
2756.3,-176.6,,
2756.7,-164.3,,
2757.0,-151.1,,
2757.3,-139.3,,
2757.7,-129.1,,
2758.0,-121.2,,
2758.3,-110.4,,
2758.7,-96.2,,
2759.0,-79.8,,
2759.3,-65.4,,
2759.7,-51.6,,
